"from","to","weight","year"
"ALB","AUT",0.338178,2017
"BGR","ALB",0.112726,2017
"ALB","CZE",0.789082,2017
"ALB","DEU",0.901808,2017
"ALB","DEU",0.901808,2017
"FRA","ALB",0.338178,2017
"ALB","GBR",0.112726,2017
"ALB","GRC",0.112726,2017
"ALB","HRV",0.225452,2017
"ALB","HUN",0.112726,2017
"ALB","IRL",0.225452,2017
"ALB","ITA",1.465437,2017
"LVA","ALB",0.112726,2017
"ALB","MLT",0.112726,2017
"ALB","POL",0.338178,2017
"ALB","ROU",0.112726,2017
"SVN","ALB",0.112726,2017
"ALB",NA,0.112726,2017
"ALB","USA",0.112726,2017
"ARG","BOL",0.1,2017
"BRA","ARG",0.8,2017
"CAN","ARG",0.3,2017
"ARG","CHE",6.4,2017
"CHL","ARG",0.5,2017
"ARG","COL",0.1,2017
"DEU","ARG",1,2017
"DEU","ARG",1,2017
"ARG","ECU",0.2,2017
"ARG","ESP",1.4,2017
"FRA","ARG",0.3,2017
"GBR","ARG",5.7,2017
"IRL","ARG",0.5,2017
"ITA","ARG",1.7,2017
"MEX","ARG",0.2,2017
"NLD","ARG",0.1,2017
"ARG","PER",0.1,2017
"ARG","PRY",0.1,2017
"USA","ARG",24.1,2017
"ARG","URY",0.5,2017
"BEL","AUT",2.254519,2017
"BEL","AUT",2.254519,2017
"BGR","AUT",5.636297,2017
"BRA","AUT",1.127259,2017
"AUT","CHE",7.890816,2017
"CZE","AUT",4.509038,2017
"AUT","DEU",1.12725900000001,2017
"AUT","DEU",1.12725900000001,2017
"EST","AUT",2.254519,2017
"EGY","AUT",1.127259,2017
"AUT","ESP",1.12726,2017
"AUT","FIN",1.127259,2017
"AUT","GBR",41.7086,2017
"GRC","AUT",1.127259,2017
"HRV","AUT",2.254519,2017
"AUT","HUN",1.12726,2017
"IRL","AUT",33.817785,2017
"ITA","AUT",1.12726,2017
"AUT","JPN",1.127259,2017
"LTU","AUT",3.381778,2017
"LUX","AUT",13.527114,2017
"LVA","AUT",1.127259,2017
"NLD","AUT",18.036152,2017
"POL","AUT",22.54519,2017
"AUT","PRT",1.127259,2017
"ROU","AUT",2.254519,2017
"RUS","AUT",10.145335,2017
"AUT","SWE",1.12726,2017
"SVN","AUT",1.12726,2017
"SVK","AUT",5.636298,2017
"TUR","AUT",1.12726,2017
"AUT","USA",27.054228,2017
"BEL","DEU",9.018076,2017
"BEL","DEU",9.018076,2017
"BEL","DEU",9.018076,2017
"BEL","DEU",9.018076,2017
"BEL","DNK",5.636297,2017
"BEL","DNK",5.636297,2017
"BEL","ESP",1.12726,2017
"BEL","ESP",1.12726,2017
"GBR","BEL",33.817784,2017
"GBR","BEL",33.817784,2017
"BEL","GRC",1.127259,2017
"BEL","GRC",1.127259,2017
"IRL","BEL",7.890816,2017
"IRL","BEL",7.890816,2017
"BEL","ITA",4.509038,2017
"BEL","ITA",4.509038,2017
"BEL","KOR",2.254519,2017
"BEL","KOR",2.254519,2017
"LUX","BEL",4.509038,2017
"LUX","BEL",4.509038,2017
"BEL","NLD",10.145335,2017
"BEL","NLD",10.145335,2017
"BEL","POL",4.509038,2017
"BEL","POL",4.509038,2017
"BEL","SWE",2.254519,2017
"BEL","SWE",2.254519,2017
"BEL","ZAF",1.127259,2017
"BEL","ZAF",1.127259,2017
"BGR","BRA",0.225452,2017
"BGR","CAN",1.014533,2017
"BGR","CHE",0.901808,2017
"CHN","BGR",0.225452,2017
"BGR","CYP",11.272595,2017
"CZE","BGR",0.56363,2017
"BGR","DEU",2.029067,2017
"BGR","DEU",2.029067,2017
"BGR","DNK",0.338178,2017
"EST","BGR",0.56363,2017
"BGR","ESP",5.29812,2017
"BGR","FIN",0.112726,2017
"BGR","FRA",3.719956,2017
"BGR","GBR",20.741574,2017
"BGR","GRC",0.338178,2017
"HKG","BGR",1.465437,2017
"HRV","BGR",1.578163,2017
"BGR","HUN",5.861749,2017
"IRL","BGR",11.498047,2017
"IND","BGR",0.225452,2017
"BGR","ITA",2.705423,2017
"LTU","BGR",0.901808,2017
"BGR","LUX",1.352711,2017
"BGR","MLT",3.156326,2017
"BGR","MEX",0.112726,2017
"BGR","MYS",0.112726,2017
"BGR","NLD",11.498047,2017
"BGR","NOR",0.112726,2017
"POL","BGR",0.56363,2017
"BGR","PRT",0.225452,2017
"BGR","ROU",1.239985,2017
"BGR","RUS",0.450904,2017
"BGR","SWE",0.225452,2017
"BGR","SGP",0.901808,2017
"SVN","BGR",0.112726,2017
"BGR","SVK",9.243528,2017
"TUR","BGR",0.112726,2017
"BGR","USA",37.199563,2017
"BGR","ZAF",1.803615,2017
"BLR","BLZ",0.0143,2017
"CAN","BLR",0.024,2017
"BLR","CHE",0.062,2017
"BLR","CHN",0.0246,2017
"BLR","CYP",0.2119,2017
"BLR","CZE",0.6399,2017
"DEU","BLR",0.0231,2017
"DEU","BLR",0.0231,2017
"BLR","DNK",0.0046,2017
"BLR","EST",0.0918,2017
"ESP","BLR",0.0037,2017
"FIN","BLR",0.0599,2017
"BLR","FRA",0.138,2017
"GBR","BLR",1.9215,2017
"BLR","GRC",0.0234,2017
"BLR","HKG",0.6106,2017
"BLR","HRV",0.0145,2017
"BLR","HUN",0.1009,2017
"IRL","BLR",0.0688,2017
"BLR","ISR",0.1543,2017
"BLR","IND",0.0423,2017
"BLR","IRN",0.0002,2017
"BLR","ITA",0.079,2017
"BLR","JPN",0.0013,2017
"BLR","KGZ",0.003,2017
"BLR","KOR",0.0136,2017
"KAZ","BLR",0.0097,2017
"LTU","BLR",0.4013,2017
"BLR","LUX",0.0004,2017
"BLR","LVA",0.0552,2017
"MAR","BLR",0.0025,2017
"BLR","MDA",0.5042,2017
"BLR","MNG",0.0002,2017
"BLR","MLT",0.0043,2017
"NLD","BLR",0.1125,2017
"BLR",NA,0.0205,2017
"BLR","POL",0.3859,2017
"BLR","ROU",0.0334,2017
"BLR","SRB",0.0003,2017
"BLR","RUS",4.0936,2017
"BLR","SAU",0.0022,2017
"BLR","SYC",0.0301,2017
"BLR","SWE",0.0175,2017
"BLR","SGP",0.0002,2017
"BLR","SVN",0.0628,2017
"BLR","SVK",0.1337,2017
"BLR","TJK",0.0011,2017
"BLR","TUR",0.0101,2017
"BLR","UKR",0.2613,2017
"USA","BLR",0.7487,2017
"BLR","UZB",0.0001,2017
"BLR","VCT",0.003,2017
"USA","CAN",505.4,2017
"CRI","COL",0.42,2017
"CZE","COL",0.02,2017
"DEU","COL",13.92,2017
"DEU","COL",13.92,2017
"DNK","COL",0.24,2017
"COL","DOM",4.31,2017
"COL","ECU",25.11,2017
"ESP","COL",46.14,2017
"FIN","COL",1.17,2017
"FRA","COL",11.63,2017
"GBR","COL",17.01,2017
"COL","GTM",1.65,2017
"HKG","COL",0.27,2017
"COL","HND",0.77,2017
"IRL","COL",19.13,2017
"ISR","COL",1.63,2017
"IND","COL",24.35,2017
"ITA","COL",3.43,2017
"JPN","COL",0.09,2017
"KOR","COL",1.77,2017
"MEX","COL",26.36,2017
"MYS","COL",0.01,2017
"COL","NIC",0.31,2017
"NLD","COL",19.96,2017
"NOR","COL",2.6,2017
"NZL","COL",0.04,2017
"COL","PAN",7.28,2017
"PER","COL",0.360000000000001,2017
"POL","COL",0.23,2017
"PRT","COL",0.53,2017
"COL","PRY",0.89,2017
"COL",NA,17.36,2017
"SWE","COL",3.49,2017
"SGP","COL",1.48,2017
"COL","SLV",2.47,2017
"USA","COL",218.79,2017
"URY","COL",4.92,2017
"COL","VEN",4.39,2017
"ZAF","COL",0.26,2017
"CRI","DEU",20.831807,2017
"CRI","DEU",20.831807,2017
"CRI","ECU",0.561027,2017
"CRI","ESP",17.139226,2017
"CRI","GBR",36.994954,2017
"CRI","GTM",2.349885,2017
"CRI","HND",2.349885,2017
"CRI","IRL",91.737891,2017
"CRI","JPN",0.927921,2017
"CRI","MEX",1.657766,2017
"CRI","NIC",2.349885,2017
"CRI","NLD",43.18766,2017
"CRI","PAN",20.448882,2017
"CRI",NA,4.207355,2017
"CRI","SLV",2.349885,2017
"CRI","USA",868.386104,2017
"CRI","URY",0.496769,2017
"FRA","CYP",0.225452,2017
"GBR","CYP",1.127259,2017
"GRC","CYP",0.112726,2017
"DEU","CZE",69.777362,2017
"DEU","CZE",69.777362,2017
"CZE","DNK",16.007084,2017
"CZE","EST",0.112726,2017
"ESP","CZE",2.367245,2017
"FIN","CZE",0.56363,2017
"FRA","CZE",6.312653,2017
"CZE","GBR",6.989009,2017
"HKG","CZE",3.043601,2017
"CZE","HRV",0.112726,2017
"HUN","CZE",3.60723,2017
"IRL","CZE",50.952128,2017
"ITA","CZE",2.705422,2017
"LUX","CZE",0.112726,2017
"CZE","MLT",0.338178,2017
"CZE","NLD",4.847216,2017
"NOR","CZE",0.338178,2017
"CZE","POL",1.916341,2017
"PRT","CZE",1.916341,2017
"CZE","ROU",0.112726,2017
"SVN","CZE",0.112726,2017
"CZE","SVK",4.396312,2017
"TUR","CZE",1.014534,2017
"CZE","USA",5.636298,2017
"DEU","DNK",5.6,2017
"DEU","DNK",5.6,2017
"DEU","FIN",1.1,2017
"DEU","FIN",1.1,2017
"DEU","FRA",87,2017
"DEU","FRA",87,2017
"GBR","DEU",11.3,2017
"GBR","DEU",11.3,2017
"DEU","GRC",2.3,2017
"DEU","GRC",2.3,2017
"HKG","DEU",6.8,2017
"HKG","DEU",6.8,2017
"DEU","HUN",5.7,2017
"DEU","HUN",5.7,2017
"ITA","DEU",5.6,2017
"ITA","DEU",5.6,2017
"DEU","JPN",10.2,2017
"DEU","JPN",10.2,2017
"DEU","MLT",3.4,2017
"DEU","MLT",3.4,2017
"NLD","DEU",53.1,2017
"NLD","DEU",53.1,2017
"PHL","DEU",1.1,2017
"PHL","DEU",1.1,2017
"DEU","POL",10.2,2017
"DEU","POL",10.2,2017
"DEU","ROU",3.4,2017
"DEU","ROU",3.4,2017
"DEU","RUS",24.8,2017
"DEU","RUS",24.8,2017
"SWE","DEU",7.9,2017
"SWE","DEU",7.9,2017
"DEU","SGP",24.9,2017
"DEU","SGP",24.9,2017
"DEU","SVN",1.1,2017
"DEU","SVN",1.1,2017
"DEU","SVK",2.3,2017
"DEU","SVK",2.3,2017
"DEU","THA",1.1,2017
"DEU","THA",1.1,2017
"DEU","TUR",4.5,2017
"DEU","TUR",4.5,2017
"DEU",NA,1.1,2017
"DEU",NA,1.1,2017
"DEU","ZAF",10.2,2017
"DEU","ZAF",10.2,2017
"DNK","EST",2.029067,2017
"DNK","ESP",15.894359,2017
"DNK","FIN",8.567172,2017
"FRA","DNK",8.454447,2017
"GBR","DNK",40.130437,2017
"HKG","DNK",0.338178,2017
"DNK","HUN",0.789081,2017
"IRL","DNK",40.130437,2017
"DNK","IND",0.112726,2017
"ISL","DNK",1.578163,2017
"ITA","DNK",1.803615,2017
"DNK","KOR",0.56363,2017
"LTU","DNK",22.207012,2017
"LUX","DNK",0.225452,2017
"DNK","LVA",0.676356,2017
"MLT","DNK",0.338178,2017
"DNK","MEX",0.112726,2017
"DNK","MYS",0.450904,2017
"NLD","DNK",3.832683,2017
"DNK","NOR",60.421108,2017
"DNK","POL",7.665364,2017
"ROU","DNK",0.112726,2017
"RUS","DNK",0.112726,2017
"DNK","SWE",32.577799,2017
"SGP","DNK",0.789082,2017
"DNK","SVN",0.450904,2017
"DNK","SVK",1.465437,2017
"DNK","THA",0.112726,2017
"DNK","TUR",3.494504,2017
NA,"DNK",0.112726,2017
"USA","DNK",106.187843,2017
"DNK","ZAF",0.225452,2017
"ESP","EST",0.225452,2017
"FIN","EST",2.029067,2017
"FRA","EST",1.127259,2017
"GBR","EST",0.563629000000001,2017
"EST","HKG",0.338178,2017
"HUN","EST",0.112726,2017
"IRL","EST",13.752566,2017
"ITA","EST",0.112726,2017
"EST","LTU",0.901807,2017
"LUX","EST",2.141793,2017
"LVA","EST",0.225451,2017
"EST","MLT",0.112726,2017
"NLD","EST",2.705423,2017
"EST","NOR",0.112726,2017
"POL","EST",4.509038,2017
"RUS","EST",0.338178,2017
"SWE","EST",0.563629,2017
"SVK","EST",0.225452,2017
"USA","EST",5.185393,2017
"FIN","ESP",2.254519,2017
"ESP","FRA",65.38105,2017
"ESP","GBR",29.308746,2017
"IRL","ESP",162.325365,2017
"LUX","ESP",1.12726,2017
"ESP","MEX",14.654373,2017
"NLD","ESP",14.654373,2017
"ESP","POL",1.127259,2017
"SWE","ESP",2.254519,2017
"USA","ESP",66.508309,2017
"IRL","FIN",39.454082,2017
"LTU","FIN",1.127259,2017
"FIN","LUX",1.127259,2017
"LVA","FIN",1.127259,2017
"MYS","FIN",1.127259,2017
"NLD","FIN",25.926968,2017
"NOR","FIN",1.127259,2017
"POL","FIN",2.254519,2017
"FIN","SGP",2.254519,2017
"USA","FIN",9.018075,2017
"USA","FRA",208.543003,2017
"GBR","GRC",5.2,2017
"GBR","HKG",33.5,2017
"GBR","HUN",11.6,2017
"GBR","IDN",6.4,2017
"IRL","GBR",144.2,2017
"GBR","ISR",16.7,2017
"GBR","IND",25.8,2017
"GBR","IRN",5.1,2017
"GBR","ITA",106.8,2017
"GBR","JPN",113.3,2017
"GBR","KOR",52.8,2017
"GBR","LUX",25.7,2017
"GBR","LVA",5.1,2017
"GBR","MEX",12.9,2017
"GBR","MYS",19.3,2017
"GBR","NLD",216.2,2017
"GBR","NOR",41.2,2017
"GBR","NZL",11.6,2017
"GBR","PHL",5.1,2017
"GBR","POL",12.9,2017
"GBR","PRT",14.2,2017
"GBR","ROU",5.1,2017
"GBR","RUS",56.6,2017
"GBR","SAU",19.3,2017
"GBR","SWE",52.8,2017
"GBR","SGP",52.7,2017
"GBR","SVK",2.6,2017
"GBR","THA",12.9,2017
"GBR","TUR",23.2,2017
"GBR",NA,15.4,2017
"GBR","UKR",2.6,2017
"GBR","USA",1970.4,2017
"GBR","ZAF",30.9,2017
"GRC","HUN",0.225452,2017
"GRC","IRL",26.828775,2017
"IND","GRC",0.225452,2017
"ITA","GRC",0.112726,2017
"GRC","LUX",0.338178,2017
"GRC","MLT",0.450904,2017
"NLD","GRC",8.228994,2017
"NOR","GRC",0.112726,2017
"GRC","POL",0.112726,2017
"GRC","PRT",0.676356,2017
"GRC","ROU",0.338178,2017
"GRC","RUS",0.338178,2017
"GRC","SWE",1.352711,2017
"GRC","SVN",0.112726,2017
"GRC","THA",0.112726,2017
"GRC","TUR",2.367245,2017
"USA","GRC",1.803616,2017
"GRC","ZAF",0.112726,2017
"HUN","HRV",1.127259,2017
"IRL","HRV",1.127259,2017
"ITA","HRV",3.381778,2017
"NLD","HRV",3.381778,2017
"HRV","POL",1.127259,2017
"HRV","SVN",1.127259,2017
"USA","HRV",2.254519,2017
"HUN","IRL",0.112726,2017
"HUN","IND",1.014534,2017
"HUN","ITA",2.367245,2017
"HUN","JPN",11.723499,2017
"HUN","KOR",15.443455,2017
"HUN","LUX",1.578163,2017
"NLD","HUN",11.498047,2017
"HUN","NOR",0.112726,2017
"HUN","PRT",0.112726,2017
"HUN","ROU",1.014533,2017
"RUS","HUN",0.112726,2017
"HUN","SWE",0.225452,2017
"HUN","SGP",0.450904,2017
"HUN","SVN",0.112726,2017
"HUN","SVK",0.225452,2017
"HUN","TUR",0.789082,2017
"HUN","USA",24.46153,2017
"IRL","JPN",1.127259,2017
"KOR","IRL",1.127259,2017
"NGA","IRL",1.127259,2017
"SVK","IRL",1.127259,2017
"TUR","IRL",1.127259,2017
"IND","ISR",0.2,2017
"ISR","ITA",4.2,2017
"JPN","ISR",1,2017
"NLD","ISR",16,2017
"ISR","POL",0.1,2017
"PRT","ISR",0.2,2017
"ISR",NA,0.3,2017
"SGP","ISR",0.2,2017
"USA","ISR",20.2,2017
"LUX","ISL",1.465437,2017
"LVA","ISL",0.225452,2017
"MLT","ISL",0.112726,2017
"NLD","ISL",1.578163,2017
"ISL","NOR",0.112726,2017
"POL","ISL",0.112726,2017
"USA","ISL",9.356254,2017
"JPN","ITA",4.509038,2017
"KOR","ITA",0.338178,2017
"ITA","LUX",4.283586,2017
"LVA","ITA",3.269052,2017
"ITA","MAR",5.974475,2017
"ITA","MLT",0.112726,2017
"MEX","ITA",0.225452,2017
"NLD","ITA",3.945408,2017
"ITA","NOR",0.112726,2017
"POL","ITA",0.225452,2017
"PRT","ITA",0.112726,2017
"ROU","ITA",1.352711,2017
"RUS","ITA",0.338178,2017
"SWE","ITA",5.185393,2017
"ITA","SGP",0.225452,2017
"ITA","SVK",1.127259,2017
"THA","ITA",0.225452,2017
"TUR","ITA",0.450904,2017
NA,"ITA",1.465437,2017
"USA","ITA",204.033966,2017
"ITA","VEN",0.112726,2017
"ZAF","ITA",0.112726,2017
"LUX","LTU",0.112726,2017
"LVA","LTU",0.901807,2017
"NLD","LTU",1.127259,2017
"LTU","NOR",3.719956,2017
"POL","LTU",0.225452,2017
"LTU","RUS",0.676356,2017
"LTU","SWE",0.112726,2017
"LTU","USA",0.338178,2017
"LVA","NOR",2.254519,2017
"LVA","RUS",4.509038,2017
"LVA","SWE",5.636297,2017
"USA","LVA",1.127259,2017
"NLD","NOR",3.381778,2017
"PHL","NLD",6.087201,2017
"NLD","POL",9.018076,2017
"NLD","ROU",11.385321,2017
"NLD","RUS",88.489869,2017
"NLD","SWE",45.090379,2017
"NLD","SGP",107.202377,2017
"NLD","SVN",0.563629,2017
"SGP","NZL",4.2,2017
"USA","NZL",24.1,2017
"POL","ROU",0.225452,2017
"POL","SWE",14.316195,2017
"POL","SGP",2.592697,2017
"SVN","POL",0.56363,2017
"POL","TUR",0.789082,2017
"POL",NA,0.225452,2017
"USA","POL",23.334271,2017
"POL","ZAF",0.789082,2017
"USA","PRT",7.890817,2017
"ROU","RUS",0.225452,2017
"SWE","ROU",1.014534,2017
"ROU","SGP",0.225452,2017
"SVN","ROU",0.789082,2017
"SVK","ROU",0.225452,2017
"ROU","TUR",1.803615,2017
"ROU","USA",90.518936,2017
"USA","SRB",1.12726,2017
"SWE","SGP",0.56363,2017
"SWE","SVN",0.338178,2017
"SWE","SVK",0.676356,2017
"SWE","THA",0.112726,2017
"SWE","TUR",1.803616,2017
"SWE",NA,0.225452,2017
"USA","SWE",46.330364,2017
"SWE","ZAF",0.901808,2017
"SVK","SVN",1.352711,2017
"SVN","USA",0.676356,2017
"USA","SVK",4.734489,2017
"USA","VEN",1,2017
"USA","VNM",12,2017
"USA","ZAF",56,2017
"ALB","BGR",0.236037,2018
"ALB","CZE",0.944148,2018
"ALB","DEU",0.708111,2018
"ALB","DEU",0.708111,2018
"GBR","ALB",0.354055,2018
"ALB","HKG",0.118018,2018
"ALB","ITA",1.180185,2018
"LTU","ALB",0.118019,2018
"ALB","POL",0.236037,2018
"ALB","ROU",0.236037,2018
"TUR","ALB",0.236037,2018
"BEL","ARG",0.2,2018
"BEL","ARG",0.2,2018
"ARG","BRA",0.3,2018
"CAN","ARG",0.2,2018
"ARG","CHE",3.4,2018
"CHL","ARG",0.8,2018
"ARG","COL",0.1,2018
"CRI","ARG",0.2,2018
"DEU","ARG",0.3,2018
"DEU","ARG",0.3,2018
"ARG","ECU",0.3,2018
"ESP","ARG",0.1,2018
"FRA","ARG",0.3,2018
"GBR","ARG",4,2018
"IRL","ARG",0.6,2018
"ARG","ISR",0.1,2018
"ARG","ITA",0.3,2018
"JPN","ARG",0.3,2018
"MEX","ARG",0.5,2018
"NLD","ARG",0.3,2018
"ARG","PER",0.2,2018
"ARG","PRY",0.1,2018
"USA","ARG",17.1,2018
"ARG","URY",0.6,2018
"BEL","AUT",1.180186,2018
"BEL","AUT",1.180186,2018
"BGR","AUT",9.441483,2018
"BRA","AUT",1.180185,2018
"CAN","AUT",2.360371,2018
"AUT","CHE",9.441483,2018
"AUT","CHN",1.180185,2018
"CYP","AUT",3.540556,2018
"CZE","AUT",7.081112,2018
"DEU","AUT",36.585747,2018
"DEU","AUT",36.585747,2018
"DNK","AUT",2.360371,2018
"EST","AUT",1.180186,2018
"ESP","AUT",2.360371,2018
"AUT","FIN",1.180185,2018
"AUT","GBR",60.189455,2018
"GRC","AUT",1.180185,2018
"HRV","AUT",2.360371,2018
"AUT","HUN",1.180186,2018
"IRL","AUT",53.108342,2018
"ITA","AUT",2.360371,2018
"AUT","JPN",1.180185,2018
"LTU","AUT",3.540556,2018
"LUX","AUT",11.801854,2018
"LVA","AUT",1.180185,2018
"NLD","AUT",49.567787,2018
"POL","AUT",25.964078,2018
"ROU","AUT",3.540557,2018
"RUS","AUT",10.621669,2018
"AUT","SGP",1.180186,2018
"SVN","AUT",1.180186,2018
"SVK","AUT",4.720741,2018
"AUT","USA",15.342411,2018
"CHE","BEL",4.720742,2018
"CHE","BEL",4.720742,2018
"BEL","CYP",1.180185,2018
"BEL","CYP",1.180185,2018
"BEL","DEU",21.243337,2018
"BEL","DEU",21.243337,2018
"BEL","DEU",21.243337,2018
"BEL","DEU",21.243337,2018
"DNK","BEL",1.180185,2018
"DNK","BEL",1.180185,2018
"BEL","ESP",3.540556,2018
"BEL","ESP",3.540556,2018
"GBR","BEL",28.324449,2018
"GBR","BEL",28.324449,2018
"IRL","BEL",18.882966,2018
"IRL","BEL",18.882966,2018
"ITA","BEL",3.540556,2018
"ITA","BEL",3.540556,2018
"BEL","KOR",3.540556,2018
"BEL","KOR",3.540556,2018
"LUX","BEL",3.540556,2018
"LUX","BEL",3.540556,2018
"BEL","NOR",1.180185,2018
"BEL","NOR",1.180185,2018
"BGR","BRA",0.118019,2018
"BGR","CAN",2.596408,2018
"BGR","CHE",1.180186,2018
"BGR","CHN",0.472074,2018
"BGR","CYP",12.509966,2018
"CZE","BGR",0.354055,2018
"BGR","DEU",3.776593,2018
"BGR","DEU",3.776593,2018
"BGR","DNK",0.354056,2018
"BGR","EST",0.354055,2018
"BGR","ESP",6.254983,2018
"BGR","FRA",8.851391,2018
"BGR","GBR",25.610023,2018
"GRC","BGR",0.118019,2018
"HKG","BGR",0.472074,2018
"HRV","BGR",0.590093,2018
"BGR","HUN",6.136964,2018
"BGR","IRL",25.610023,2018
"IND","BGR",0.236037,2018
"ISL","BGR",0.354056,2018
"BGR","ITA",1.062166,2018
"BGR","JPN",0.118019,2018
"LTU","BGR",0.82613,2018
"BGR","LUX",0.82613,2018
"BGR","LVA",0.118019,2018
"BGR","MLT",2.950463,2018
"BGR","MYS",0.236037,2018
"BGR","NLD",10.975724,2018
"POL","BGR",0.944148,2018
"BGR","PRT",0.118018,2018
"BGR","ROU",2.242352,2018
"BGR","RUS",0.82613,2018
"BGR","SWE",0.472074,2018
"BGR","SGP",0.82613,2018
"BGR","SVN",0.236037,2018
"BGR","SVK",10.857705,2018
"BGR","USA",7.553186,2018
"BGR","ZAF",2.242352,2018
"BLR","BLZ",0.0235,2018
"CAN","BLR",0.0259,2018
"CHE","BLR",0.1431,2018
"BLR","CHN",0.0255,2018
"BLR","CUW",0.0346,2018
"BLR","CYP",0.6009,2018
"BLR","CZE",0.7302,2018
"DEU","BLR",0.0527,2018
"DEU","BLR",0.0527,2018
"BLR","DNK",0.0032,2018
"EST","BLR",0.1954,2018
"ESP","BLR",0.0052,2018
"BLR","FIN",0.0113,2018
"BLR","FRA",0.132,2018
"GBR","BLR",1.0878,2018
"GEO","BLR",0.0012,2018
"BLR","GIN",0.0025,2018
"GRC","BLR",0.0125,2018
"BLR","HKG",0.4898,2018
"BLR","HRV",0.0059,2018
"BLR","HUN",0.138,2018
"IRL","BLR",0.039,2018
"BLR","ISR",0.1211,2018
"BLR","IND",0.0275,2018
"BLR","ITA",0.0437,2018
"BLR","JPN",0.0033,2018
"BLR","KGZ",0.0065,2018
"BLR","KOR",0.004,2018
"BLR","KAZ",0.0229,2018
"LTU","BLR",0.0914,2018
"LUX","BLR",0.017,2018
"BLR","LVA",0.6559,2018
"BLR","MDA",0.5319,2018
"BLR","MLT",0.0084,2018
"BLR","NLD",0.1363,2018
"BLR","NOR",0.004,2018
"BLR",NA,0.0256,2018
"BLR","POL",0.4142,2018
"BLR","ROU",0.0474,2018
"BLR","SRB",0.0004,2018
"BLR","RUS",2.3358,2018
"BLR","SWE",0.0416,2018
"SGP","BLR",0.0041,2018
"BLR","SVN",0.0937,2018
"BLR","SVK",0.1822,2018
"BLR","TJK",0.003,2018
"BLR","TUR",0.0155,2018
"BLR","UKR",0.1856,2018
"USA","BLR",0.1079,2018
"UZB","BLR",0.0059,2018
"BLR","VNM",0.0014,2018
"BLR","VUT",0.0169,2018
"CAN","USA",97.1999999999999,2018
"COL","CRI",1.36,2018
"CYP","COL",0.07,2018
"CZE","COL",0.04,2018
"DEU","COL",21.82,2018
"DEU","COL",21.82,2018
"DNK","COL",0.24,2018
"COL","DOM",2.37,2018
"COL","ECU",30.22,2018
"ESP","COL",70.45,2018
"FIN","COL",0.63,2018
"FRA","COL",11.81,2018
"GBR","COL",9.7,2018
"COL","GTM",1.4,2018
"HKG","COL",0.01,2018
"COL","HND",1.55,2018
"IRL","COL",9.99,2018
"ISR","COL",1.94,2018
"IND","COL",6.21,2018
"ITA","COL",2.59,2018
"JPN","COL",0.11,2018
"COL","LUX",3.02,2018
"MEX","COL",19.74,2018
"COL","NIC",0.23,2018
"NLD","COL",23.57,2018
"NOR","COL",3.25,2018
"NZL","COL",0.12,2018
"COL","PAN",8.7,2018
"PER","COL",0.110000000000001,2018
"POL","COL",0.25,2018
"PRT","COL",1.25,2018
"COL","PRY",0.34,2018
