"from","to","weight","year"
"NLD","JPN",92.681297,2022
"NLD","JPN",148.655464,2023
"NLD","JPN",148.655464,2023
"JPN","NOR",0.747092,2017
"JPN","NOR",0.747092,2017
"JPN","NOR",0.720093,2018
"JPN","NOR",0.720093,2018
"JPN","NOR",0.488101,2019
"JPN","NOR",0.488101,2019
"JPN","NOR",0.320297,2020
"JPN","NOR",0.320297,2020
"JPN","NOR",0.430631,2021
"JPN","NOR",0.430631,2021
"JPN","NOR",0.660836,2022
"JPN","NOR",0.660836,2022
"JPN","NOR",0.762346,2023
"JPN","NOR",0.762346,2023
"JPN","NPL",0.000003,2019
"JPN","NPL",0.001172,2020
"JPN","NZL",0.266684,2017
"JPN","NZL",0.266684,2017
"JPN","NZL",0.195349,2018
"JPN","NZL",0.195349,2018
"JPN","NZL",0.258586,2019
"JPN","NZL",0.258586,2019
"JPN","NZL",0.229883,2020
"JPN","NZL",0.229883,2020
"JPN","NZL",0.132931,2021
"JPN","NZL",0.132931,2021
"NZL","JPN",1.244618,2022
"NZL","JPN",1.244618,2022
"NZL","JPN",1.19436,2023
"NZL","JPN",1.19436,2023
"JPN","OMN",0.000627,2017
"JPN","OMN",0.003176,2018
"JPN","OMN",0.001602,2020
"JPN","OMN",0.000635,2021
"JPN","OMN",0.005316,2023
"JPN","PAK",0.644179,2017
"JPN","PAK",0.726253,2018
"JPN","PAK",0.471313,2019
"JPN","PAK",0.292888,2020
"JPN","PAK",0.302003,2021
"JPN","PAK",0.077721,2022
"JPN","PAK",0.077721,2022
"PAK","JPN",0.092001,2023
"PAK","JPN",0.092001,2023
"JPN","PAN",0.017642,2017
"JPN","PAN",0.002735,2018
"JPN","PAN",0.00739,2019
"JPN","PAN",0.010419,2021
"PAN","JPN",6.601187,2022
"PAN","JPN",6.601187,2022
"PAN","JPN",9.92972,2023
"PAN","JPN",9.92972,2023
"JPN","PER",0.05542,2017
"JPN","PER",0.049073,2018
"JPN","PER",0.249315,2019
"JPN","PER",0.034532,2020
"JPN","PER",0.03089,2021
"PER","JPN",2.414356,2022
"PER","JPN",2.414356,2022
"PER","JPN",0.168024,2023
"PER","JPN",0.168024,2023
"PHL","JPN",4.884117,2017
"PHL","JPN",4.884117,2017
"JPN","PHL",27.518517,2018
"JPN","PHL",27.518517,2018
"JPN","PHL",240.585791,2019
"JPN","PHL",240.585791,2019
"JPN","PHL",205.91388,2020
"JPN","PHL",205.91388,2020
"JPN","PHL",219.542815,2021
"JPN","PHL",219.542815,2021
"PHL","JPN",958.815271,2022
"PHL","JPN",958.815271,2022
"JPN","PHL",8.84166800000001,2023
"JPN","PHL",8.84166800000001,2023
"JPN","PLW",0.000338,2018
"JPN","PNG",0.00377,2019
"JPN","PNG",0.002943,2020
"JPN","POL",10.80241,2017
"JPN","POL",10.80241,2017
"JPN","POL",11.038332,2018
"JPN","POL",11.038332,2018
"JPN","POL",5.411145,2019
"JPN","POL",5.411145,2019
"JPN","POL",3.858767,2020
"JPN","POL",3.858767,2020
"JPN","POL",3.396556,2021
"JPN","POL",3.396556,2021
"JPN","POL",0.136606,2022
"JPN","POL",0.136606,2022
"POL","JPN",2.784177,2023
"POL","JPN",2.784177,2023
"JPN","PRT",0.135434,2017
"JPN","PRT",0.135434,2017
"PRT","JPN",0.283153,2018
"PRT","JPN",0.283153,2018
"PRT","JPN",2.12828,2019
"PRT","JPN",2.12828,2019
"PRT","JPN",1.806186,2020
"PRT","JPN",1.806186,2020
"PRT","JPN",2.733054,2021
"PRT","JPN",2.733054,2021
"JPN","PRT",0.450798,2022
"JPN","PRT",0.450798,2022
"JPN","PRT",6.309587,2023
"JPN","PRT",6.309587,2023
"JPN","PRY",0.00813,2017
"JPN","PRY",0.001457,2019
"JPN","PRY",0.004472,2020
"JPN","PRY",0.012386,2021
"JPN","PRY",0.009106,2022
"PRY","JPN",0.052592,2023
"PRY","JPN",0.052592,2023
"JPN","PYF",0.001387,2019
"JPN","PYF",0.000526,2020
"JPN","PYF",0.000069,2021
"JPN","PYF",0.000586,2022
"PYF","JPN",0.063534,2023
"JPN","QAT",0.005826,2018
"JPN","ROU",0.404182,2017
"JPN","ROU",0.404182,2017
"JPN","ROU",0.209089,2018
"JPN","ROU",0.209089,2018
"JPN","ROU",0.266773,2019
"JPN","ROU",0.266773,2019
"JPN","ROU",0.196838,2020
"JPN","ROU",0.196838,2020
"JPN","ROU",0.897548,2021
"JPN","ROU",0.897548,2021
"ROU","JPN",0.997243,2022
"ROU","JPN",0.997243,2022
"ROU","JPN",2.901313,2023
"ROU","JPN",2.901313,2023
"JPN","RUS",2.338982,2017
"JPN","RUS",1.542564,2018
"JPN","RUS",1.477175,2019
"JPN","RUS",1.477175,2019
"JPN","RUS",0.983305,2020
"JPN","RUS",0.983305,2020
"JPN","RUS",0.778043,2021
"RUS","JPN",1.183348,2022
"RUS","JPN",1.183348,2022
"RWA","JPN",0.004146,2021
"JPN","SAU",0.001966,2018
"JPN","SAU",0.088823,2021
"SAU","JPN",4.341512,2022
"SAU","JPN",4.341512,2022
"SAU","JPN",4.433011,2023
"SAU","JPN",4.433011,2023
"SEN","JPN",0.009565,2017
"JPN","SEN",0.001187,2020
"SEN","JPN",0.338428,2022
"SEN","JPN",0.338428,2022
"SEN","JPN",0.616956,2023
"SGP","JPN",230.847518,2017
"SGP","JPN",230.847518,2017
"SGP","JPN",44.065898,2018
"SGP","JPN",44.065898,2018
"JPN","SGP",1.607723,2019
"JPN","SGP",1.607723,2019
"JPN","SGP",552.816546,2020
"JPN","SGP",552.816546,2020
"JPN","SGP",659.887147,2021
"JPN","SGP",659.887147,2021
"JPN","SGP",1346.291137,2022
"JPN","SGP",1346.291137,2022
"JPN","SGP",1599.441286,2023
"JPN","SGP",1599.441286,2023
"JPN","SLV",0.060001,2017
"JPN","SLV",0.058769,2018
"JPN","SLV",0.125186,2019
"JPN","SLV",0.090388,2020
"JPN","SLV",0.068052,2021
"JPN","SLV",0.068052,2021
"JPN","SLV",0.073523,2022
"JPN","SLV",0.04705,2023
"JPN","SLV",0.04705,2023
"JPN","SRB",0.031338,2017
"JPN","SRB",0.11473,2018
"JPN","SRB",0.340169,2019
"JPN","SRB",0.328099,2020
"JPN","SRB",0.394366,2021
"JPN","SRB",0.394366,2021
"JPN","SRB",1.042661,2022
"JPN","SRB",0.529329,2023
"JPN","SRB",0.529329,2023
"JPN","SVK",2.467618,2017
"JPN","SVK",2.467618,2017
"JPN","SVK",4.58331,2018
"JPN","SVK",4.58331,2018
"JPN","SVK",5.982593,2019
"JPN","SVK",6.731849,2020
"JPN","SVK",6.731849,2020
"JPN","SVK",25.034178,2021
"JPN","SVK",25.034178,2021
"JPN","SVK",10.237203,2022
"JPN","SVK",10.237203,2022
"JPN","SVK",7.466185,2023
"JPN","SVK",7.466185,2023
"JPN","SVN",0.451232,2017
"JPN","SVN",0.451232,2017
"JPN","SVN",0.499891,2018
"JPN","SVN",0.499891,2018
"JPN","SVN",0.402579,2019
"JPN","SVN",0.434909,2020
"JPN","SVN",0.434909,2020
"JPN","SVN",0.762843,2021
"JPN","SVN",0.762843,2021
"JPN","SVN",0.65717,2022
"JPN","SVN",0.65717,2022
"JPN","SVN",0.434333,2023
"JPN","SVN",0.434333,2023
"SWE","JPN",0.788475,2017
"SWE","JPN",0.788475,2017
"JPN","SWE",0.153627,2018
"JPN","SWE",0.153627,2018
"SWE","JPN",0.247481,2019
"SWE","JPN",0.247481,2019
"SWE","JPN",0.779655,2020
"SWE","JPN",0.779655,2020
"JPN","SWE",0.397482,2021
"JPN","SWE",0.397482,2021
"SWE","JPN",9.8404,2022
"SWE","JPN",9.8404,2022
"SWE","JPN",10.688187,2023
"SWE","JPN",10.688187,2023
"JPN","SWZ",0.001953,2020
"JPN","SWZ",0.000215,2021
"JPN","SYC",0.001312,2019
"JPN","SYC",0.000054,2020
"JPN","SYC",0.000932,2021
"JPN","SYC",0.000867,2022
"TCD","JPN",0.003819,2018
"TGO","JPN",0.111317,2022
"TGO","JPN",0.571794,2023
"JPN","THA",265.116135,2017
"JPN","THA",265.116135,2017
"JPN","THA",240.186276,2018
"JPN","THA",240.186276,2018
"JPN","THA",203.710806,2019
"JPN","THA",203.710806,2019
"JPN","THA",85.341646,2020
"JPN","THA",85.341646,2020
"JPN","THA",190.122136,2021
"JPN","THA",190.122136,2021
"JPN","THA",111.216715,2022
"JPN","THA",111.216715,2022
"JPN","THA",10.628208,2023
"JPN","THA",10.628208,2023
"JPN","TLS",0.000673,2022
"JPN","TUN",2.947666,2018
"JPN","TUN",3.498749,2019
"JPN","TUN",3.8159,2020
"JPN","TUN",1.716086,2021
"JPN","TUN",2.252336,2022
"JPN","TUN",3.569334,2023
"JPN","TUR",3.467619,2017
"JPN","TUR",3.467619,2017
"JPN","TUR",6.157821,2018
"JPN","TUR",3.31347,2019
"JPN","TUR",5.276713,2020
"JPN","TUR",5.572007,2021
"JPN","TUR",5.572007,2021
"JPN","TUR",9.133593,2022
"JPN","TUR",9.133593,2022
"JPN","TUR",4.392645,2023
"JPN","TUR",4.392645,2023
"JPN","TZA",0.004301,2017
"JPN","TZA",0.008129,2018
"JPN","TZA",0.000976,2020
"TZA","JPN",0.01763,2021
"TZA","JPN",0.01763,2021
"TZA","JPN",0.416483,2022
"TZA","JPN",0.416483,2022
"TZA","JPN",0.099487,2023
"TZA","JPN",0.099487,2023
"JPN","UGA",0.001291,2023
"UKR","JPN",0.007095,2017
"UKR","JPN",0.007095,2017
"JPN","UKR",0.005499,2018
"JPN","UKR",1.229258,2020
"JPN","UKR",1.229258,2020
"JPN","UKR",1.232279,2021
"JPN","UKR",1.232279,2021
"JPN","UKR",2.061077,2022
"JPN","UKR",3.788835,2023
"JPN","UKR",3.788835,2023
"JPN","URY",0.000284,2017
"JPN","URY",0.00185,2018
"JPN","URY",0.000008,2020
"URY","JPN",0.221948,2022
"URY","JPN",0.221948,2022
"JPN","URY",0.000285,2023
"USA","JPN",107.21807,2017
"USA","JPN",107.21807,2017
"USA","JPN",240.566704,2018
"USA","JPN",240.566704,2018
"USA","JPN",328.704207,2019
"USA","JPN",328.704207,2019
"USA","JPN",186.989797,2020
"USA","JPN",186.989797,2020
"USA","JPN",221.387979,2021
"USA","JPN",221.387979,2021
"USA","JPN",271.228986,2022
"USA","JPN",271.228986,2022
"USA","JPN",206.112179,2023
"USA","JPN",206.112179,2023
"JPN","UZB",0.007423,2018
"JPN","UZB",0.010287,2019
"JPN","UZB",0.005881,2020
"JPN","UZB",0.002853,2021
"JPN","UZB",0.082578,2022
"JPN","UZB",0.193505,2023
"JPN","VNM",36.208875,2017
"JPN","VNM",36.208875,2017
"JPN","VNM",22.419282,2018
"JPN","VNM",22.419282,2018
"VNM","JPN",47.018923,2019
"VNM","JPN",47.018923,2019
"JPN","VNM",63.643498,2020
"JPN","VNM",63.643498,2020
"JPN","VNM",436.492549,2021
"JPN","VNM",436.492549,2021
"JPN","VNM",718.025128,2022
"JPN","VNM",718.025128,2022
"JPN","VNM",9.702909,2023
"JPN","VNM",9.702909,2023
"JPN","YEM",0.001401,2019
"JPN","ZAF",4.715887,2017
"JPN","ZAF",4.715887,2017
"JPN","ZAF",3.495133,2018
"JPN","ZAF",3.495133,2018
"JPN","ZAF",1.505089,2019
"JPN","ZAF",1.505089,2019
"JPN","ZAF",0.671552,2020
"JPN","ZAF",0.671552,2020
"JPN","ZAF",1.511658,2021
"JPN","ZAF",1.511658,2021
"JPN","ZAF",2.427076,2022
"JPN","ZAF",2.427076,2022
"ZAF","JPN",1.829519,2023
"ZAF","JPN",1.829519,2023
"JPN","ZMB",0.01495,2021
"JPN","ZMB",0.015952,2022
"JPN","ZMB",0.025389,2023
"JPN","ZWE",0.000467,2021
"ZWE","JPN",0.000384,2022
"KAZ","KGZ",0.039772,2017
"KAZ","KGZ",0.052296,2018
"KAZ","KGZ",0.052296,2018
"KAZ","KGZ",0.050486,2019
"KAZ","KGZ",0.109257,2020
"KAZ","KGZ",0.05443,2021
"KAZ","KGZ",0.064133,2022
"KAZ","KGZ",0.064133,2022
"KAZ","KGZ",0.126914,2023
"KOR","KAZ",0.583302,2017
"KOR","KAZ",0.583302,2017
"KOR","KAZ",1.093935,2018
"KOR","KAZ",1.093935,2018
"KOR","KAZ",0.128327,2019
"KOR","KAZ",0.128327,2019
"KOR","KAZ",0.08134,2020
"KOR","KAZ",0.08134,2020
"KOR","KAZ",9.575509,2022
"KOR","KAZ",5.769109,2023
"KWT","KAZ",0.000163,2019
"LKA","KAZ",0.000393,2023
"LTU","KAZ",0.010196,2017
"LTU","KAZ",0.155171,2018
"LTU","KAZ",0.002466,2019
"LTU","KAZ",0.033809,2020
"LTU","KAZ",0.016103,2021
"LTU","KAZ",0.244199,2022
"KAZ","LTU",0.171469,2023
"KAZ","LTU",0.171469,2023
"LUX","KAZ",0.001764,2018
"LUX","KAZ",0.00203,2019
"LUX","KAZ",0.000685,2020
"LUX","KAZ",0.000757,2021
"LUX","KAZ",0.000934,2022
"LUX","KAZ",0.0044,2023
"LVA","KAZ",0.008877,2017
"LVA","KAZ",0.000001,2018
"LVA","KAZ",0.015026,2019
"KAZ","LVA",0.12621,2021
"KAZ","LVA",0.12621,2021
"LVA","KAZ",3.640785,2022
"LVA","KAZ",1.374659,2023
"MAR","KAZ",0.000034,2019
"MAR","KAZ",0.031204,2023
"MEX","KAZ",0.004937,2017
"MEX","KAZ",0.000497,2018
"MEX","KAZ",0.005805,2023
"MLI","KAZ",0.010765,2017
"MLI","KAZ",0.007957,2018
"MLT","KAZ",0.000008,2019
"MYS","KAZ",0.704454,2017
"MYS","KAZ",0.54661,2018
"MYS","KAZ",0.576677,2019
"MYS","KAZ",0.001539,2021
"MYS","KAZ",2.280681,2023
"KAZ","NGA",0.009139,2019
"NLD","KAZ",0.3248,2017
"NLD","KAZ",0.3248,2017
"KAZ","NLD",0.011746,2018
"KAZ","NLD",0.011746,2018
"NLD","KAZ",0.250365,2019
"NLD","KAZ",0.250365,2019
"NLD","KAZ",0.292799,2020
"NLD","KAZ",0.292799,2020
"NLD","KAZ",0.153509,2021
"NLD","KAZ",0.153509,2021
"NLD","KAZ",2.01851,2022
"NLD","KAZ",2.01851,2022
"NLD","KAZ",2.84573,2023
"NLD","KAZ",2.84573,2023
"NOR","KAZ",0.000815,2022
"NOR","KAZ",0.006127,2023
"NZL","KAZ",0.001314,2023
"PHL","KAZ",0.001901,2017
"PHL","KAZ",0.006629,2018
"PHL","KAZ",0.023648,2019
"PHL","KAZ",0.000615,2022
"PHL","KAZ",0.36339,2023
"POL","KAZ",0.00824,2017
"POL","KAZ",0.00824,2017
"POL","KAZ",0.003793,2018
"POL","KAZ",0.003793,2018
"POL","KAZ",0.00634,2019
"POL","KAZ",0.009489,2020
"POL","KAZ",0.004398,2021
"POL","KAZ",0.202713,2022
"POL","KAZ",0.043066,2023
"POL","KAZ",0.043066,2023
"PRK","KAZ",0.00662,2018
"ROU","KAZ",0.000208,2017
"ROU","KAZ",0.008716,2023
"RUS","KAZ",0.846736,2017
"RUS","KAZ",0.846736,2017
"RUS","KAZ",0.753084,2018
"RUS","KAZ",0.753084,2018
"RUS","KAZ",1.724058,2019
"RUS","KAZ",1.724058,2019
"RUS","KAZ",1.51004,2020
"RUS","KAZ",1.51004,2020
"RUS","KAZ",4.604152,2021
"RUS","KAZ",4.604152,2021
"KAZ","RUS",9.031628,2022
"KAZ","RUS",9.031628,2022
"KAZ","RUS",11.633734,2023
"KAZ","RUS",11.633734,2023
"KAZ","SDN",0.000936,2023
"SGP","KAZ",0.007878,2017
"SGP","KAZ",0.01646,2018
"SGP","KAZ",0.011224,2019
"SGP","KAZ",0.000114,2020
"SGP","KAZ",0.036967,2022
"SGP","KAZ",1.16195,2023
"SRB","KAZ",0.124856,2022
"KAZ","SRB",0.003554,2023
"KAZ","SVK",0.003008,2017
"KAZ","SVK",0.003008,2017
"SVK","KAZ",0.001058,2022
"SVK","KAZ",0.000009,2023
"SVN","KAZ",0.028419,2017
"SVN","KAZ",0.058231,2018
"SVN","KAZ",0.021702,2019
"SVN","KAZ",0.023132,2023
"SWE","KAZ",0.003107,2017
"SWE","KAZ",0.000226,2019
"KAZ","SWE",0.000233,2021
"SWE","KAZ",0.00702,2022
"SWE","KAZ",0.000176,2023
"THA","KAZ",0.004024,2017
"THA","KAZ",0.007525,2018
"THA","KAZ",0.001909,2019
"THA","KAZ",0.01656,2022
"THA","KAZ",0.125918,2023
"TUR","KAZ",0.003038,2017
"TUR","KAZ",0.00038,2018
"TUR","KAZ",0.002159,2019
"TUR","KAZ",0.006598,2020
"TUR","KAZ",0.001478,2021
"TUR","KAZ",0.035114,2022
"TUR","KAZ",0.289349,2023
"UKR","KAZ",0.004302,2019
"USA","KAZ",0.411824,2017
"USA","KAZ",0.411824,2017
"USA","KAZ",0.251123,2018
"USA","KAZ",0.135459,2019
"USA","KAZ",0.093259,2020
"USA","KAZ",0.221216,2022
"USA","KAZ",0.106455,2023
"USA","KAZ",0.106455,2023
"UZB","KAZ",0.000174,2017
"KAZ","UZB",0.004629,2018
"KAZ","UZB",0.004629,2018
"KAZ","UZB",0.004519,2020
"KAZ","UZB",0.004519,2020
"KAZ","UZB",0.008169,2021
"KAZ","UZB",0.008169,2021
"KAZ","UZB",0.000018,2022
"KAZ","UZB",0.000018,2022
"KAZ","UZB",0.002184,2023
"VNM","KAZ",1.620408,2017
"VNM","KAZ",1.900802,2018
"VNM","KAZ",0.790807,2019
"VNM","KAZ",19.765922,2023
"KEN","KOR",0.031195,2017
"KEN","KOR",0.038805,2018
"KEN","KOR",0.055117,2019
"KEN","KOR",0.052183,2020
"KEN","KOR",0.052183,2020
"KEN","KOR",0.071811,2021
"KEN","KOR",0.071811,2021
"KEN","KOR",0.03047,2022
"KEN","KOR",0.03047,2022
"KOR","KEN",0.001627,2023
"LKA","KEN",0.000029,2022
"LTU","KEN",0.000706,2020
"LTU","KEN",0.000904,2021
"LTU","KEN",0.000851,2023
"LUX","KEN",0.002453,2018
"LUX","KEN",0.004034,2021
"LUX","KEN",0.000283,2023
"LVA","KEN",0.001303,2022
"LVA","KEN",0.010116,2023
"KEN","MDG",0.000895,2020
"KEN","MDG",0.001442,2021
"KEN","MDG",0.001402,2022
"KEN","MDG",0.001678,2023
"MEX","KEN",0.001132,2020
"MEX","KEN",0.001059,2021
"MEX","KEN",0.005091,2022
"KEN","MOZ",0.002979,2019
"KEN","MOZ",0.175,2023
"MUS","KEN",0.007066,2021
"MUS","KEN",0.288601,2022
"KEN","MWI",0.000003,2019
"MYS","KEN",0.004313,2017
"MYS","KEN",0.001843,2018
"MYS","KEN",0.166346,2019
"MYS","KEN",0.193882,2020
"MYS","KEN",0.076165,2021
"MYS","KEN",0.174504,2022
"MYS","KEN",0.350974,2023
"NGA","KEN",0.000308,2019
"NGA","KEN",0.000017,2021
"NGA","KEN",0.000048,2022
"KEN","NGA",0.023746,2023
"NLD","KEN",0.083727,2017
"NLD","KEN",0.083727,2017
"NLD","KEN",0.128546,2018
"NLD","KEN",0.128546,2018
"NLD","KEN",0.023082,2019
"NLD","KEN",0.023082,2019
"NLD","KEN",0.005913,2020
"NLD","KEN",0.005913,2020
"KEN","NLD",0.061469,2021
"KEN","NLD",0.061469,2021
"NLD","KEN",0.023283,2022
"NLD","KEN",0.023283,2022
"KEN","NLD",0.038451,2023
"KEN","NLD",0.038451,2023
"NOR","KEN",0.000089,2020
"NOR","KEN",0.002457,2022
"KEN","NOR",0.039949,2023
"NZL","KEN",0.01319,2018
"NZL","KEN",0.079127,2020
"NZL","KEN",0.001886,2021
"NZL","KEN",0.008586,2022
"NZL","KEN",0.002042,2023
"PHL","KEN",0.002814,2019
"PHL","KEN",0.000231,2020
"PHL","KEN",0.004076,2023
"KEN","POL",0.082036,2017
"POL","KEN",0.000002,2018
"POL","KEN",0.000716,2019
"POL","KEN",0.000213,2020
"POL","KEN",0.000675,2021
"POL","KEN",0.000816,2022
"POL","KEN",0.000568,2023
"PRK","KEN",0.000268,2020
"PRT","KEN",0.002127,2019
"PRT","KEN",0.002922,2021
"PRT","KEN",0.000158,2022
"PRT","KEN",0.000126,2023
"ROU","KEN",0.000857,2018
"ROU","KEN",0.001443,2019
"ROU","KEN",0.000574,2021
"ROU","KEN",0.003199,2022
"KEN","ROU",0.017985,2023
"KEN","ROU",0.017985,2023
"KEN","RWA",0.005258,2021
"KEN","RWA",0.002027,2022
"KEN","RWA",0.00453,2023
"SGP","KEN",0.000181,2018
"KEN","SGP",0.280368,2019
"KEN","SGP",0.280368,2019
"KEN","SGP",0.072289,2020
"KEN","SGP",0.072289,2020
"KEN","SGP",0.117059,2021
"KEN","SGP",0.117059,2021
"KEN","SGP",0.036981,2022
"KEN","SGP",0.036981,2022
"SGP","KEN",0.002402,2023
"KEN","SOM",0.247404,2019
"KEN","SOM",0.247404,2019
"KEN","SOM",0.000151,2020
"KEN","SOM",0.000237,2021
"KEN","SSD",0.000294,2019
"KEN","SSD",0.000806,2020
"KEN","SSD",0.001535,2022
"KEN","SSD",0.003006,2023
"SVK","KEN",0.000884,2019
"SVK","KEN",0.000405,2021
"SVK","KEN",0.007373,2023
"SVN","KEN",0.000345,2021
"SWE","KEN",0.018472,2021
"SWE","KEN",0.003494,2022
"SWE","KEN",0.004529,2023
"KEN","SYC",0.000157,2019
"KEN","SYC",0.002157,2023
"KEN","THA",0.407353,2017
"THA","KEN",0.000005,2019
"KEN","THA",0.099443,2020
"KEN","THA",0.099443,2020
"THA","KEN",0.00035,2021
"THA","KEN",0.003192,2022
"THA","KEN",0.003192,2022
"KEN","THA",0.002914,2023
"KEN","THA",0.002914,2023
"KEN","TUN",0.000968,2021
"TUR","KEN",0.000756,2020
"TUR","KEN",0.002855,2021
"TUR","KEN",0.000553,2022
"TUR","KEN",0.000553,2022
"TUR","KEN",0.00358,2023
"KEN","TZA",0.000029,2017
"KEN","TZA",0.005001,2019
"KEN","TZA",0.005929,2020
"KEN","TZA",0.001462,2021
"KEN","TZA",0.001276,2022
"KEN","TZA",0.001276,2022
"TZA","KEN",0.000751,2023
"TZA","KEN",0.000751,2023
"KEN","UGA",0.000003,2018
"KEN","UGA",0.000019,2020
"KEN","UGA",0.000106,2021
"KEN","UGA",0.000106,2021
"KEN","UGA",0.00183,2022
"UGA","KEN",0.007908,2023
"UGA","KEN",0.007908,2023
"UKR","KEN",0.000033,2020
"UKR","KEN",0.00066,2022
"USA","KEN",0.147058,2017
"USA","KEN",0.147058,2017
"USA","KEN",10.982583,2018
"USA","KEN",0.066035,2019
"USA","KEN",0.167286,2020
"USA","KEN",0.167286,2020
"KEN","USA",0.187386,2021
"KEN","USA",0.187386,2021
"KEN","USA",20.373936,2022
"KEN","USA",20.373936,2022
"USA","KEN",1.133298,2023
"USA","KEN",1.133298,2023
"VNM","KEN",0.0333,2018
"VNM","KEN",0.001773,2019
"VNM","KEN",0.000322,2020
"VNM","KEN",0.002273,2021
"VNM","KEN",0.003374,2022
"VNM","KEN",0.001812,2023
"ZAF","KEN",0.01443,2017
"ZAF","KEN",0.01443,2017
"ZAF","KEN",0.077424,2018
"ZAF","KEN",0.077424,2018
"ZAF","KEN",0.035417,2019
"ZAF","KEN",0.035417,2019
"ZAF","KEN",0.002385,2020
"ZAF","KEN",0.002385,2020
"ZAF","KEN",0.059617,2021
"ZAF","KEN",0.059617,2021
"ZAF","KEN",0.031077,2022
"ZAF","KEN",0.031077,2022
"ZAF","KEN",0.006645,2023
"ZAF","KEN",0.006645,2023
"KEN","ZMB",0.004032,2018
"KEN","ZMB",0.000083,2021
"KEN","ZMB",0.006517,2022
"KEN","ZMB",0.001106,2023
"KEN","ZWE",0.000629,2021
"KOR","KGZ",0.001165,2020
"KGZ","KOR",0.038396,2022
"KGZ","KOR",0.038396,2022
"KOR","KGZ",0.0738,2023
"LTU","KGZ",0.002275,2017
"LTU","KGZ",0.000781,2018
"LTU","KGZ",0.000011,2019
"LTU","KGZ",0.042555,2022
"LTU","KGZ",0.042555,2022
"LTU","KGZ",0.090963,2023
"LTU","KGZ",0.090963,2023
"LUX","KGZ",0.007393,2018
"LUX","KGZ",0.000631,2022
"LUX","KGZ",0.001465,2023
"LVA","KGZ",0.000399,2023
"MAR","KGZ",0.251458,2023
"MDA","KGZ",0.00098,2018
"MEX","KGZ",0.006292,2022
"MEX","KGZ",0.003923,2023
"MYS","KGZ",0.014985,2017
"MYS","KGZ",0.042624,2018
"MYS","KGZ",0.045191,2019
"MYS","KGZ",0.010616,2020
"MYS","KGZ",0.02341,2022
"MYS","KGZ",0.307395,2023
"KGZ","NLD",0.000431,2017
"KGZ","NLD",0.004879,2019
"KGZ","NLD",0.004879,2019
"NLD","KGZ",0.002323,2020
"KGZ","NLD",0.008359,2021
"KGZ","NLD",0.008359,2021
"NLD","KGZ",0.000449,2022
"NLD","KGZ",0.000326,2023
"PHL","KGZ",0.000326,2017
"PHL","KGZ",0.000018,2019
"PHL","KGZ",0.002763,2022
"PHL","KGZ",0.053973,2023
"POL","KGZ",0.027,2019
"KGZ","POL",0.000226,2020
"POL","KGZ",0.12622,2022
"POL","KGZ",0.273214,2023
"RUS","KGZ",0.001698,2017
"RUS","KGZ",0.066769,2018
"RUS","KGZ",0.03408,2019
"RUS","KGZ",0.03408,2019
"RUS","KGZ",0.086454,2020
"RUS","KGZ",0.086454,2020
"RUS","KGZ",0.026919,2021
"RUS","KGZ",0.026919,2021
"KGZ","RUS",0.070037,2022
"KGZ","RUS",0.070037,2022
"KGZ","RUS",3.190019,2023
"KGZ","RUS",3.190019,2023
"KGZ","SAU",0.002369,2021
"SGP","KGZ",0.000306,2017
"SGP","KGZ",0.009119,2018
"SGP","KGZ",0.000292,2022
"KGZ","SGP",0.022566,2023
"SRB","KGZ",0.023942,2022
"SRB","KGZ",0.063026,2023
"THA","KGZ",0.000073,2017
"THA","KGZ",0.000109,2018
"THA","KGZ",0.025274,2022
"THA","KGZ",0.032222,2023
"TUR","KGZ",0.000278,2017
"TUR","KGZ",0.00204,2019
"TUR","KGZ",0.000509,2020
"TUR","KGZ",0.001635,2022
"TUR","KGZ",0.159838,2023
"UKR","KGZ",0.0024,2019
"UKR","KGZ",0.026941,2020
"USA","KGZ",0.003472,2017
"USA","KGZ",0.013082,2018
"USA","KGZ",0.000246,2021
"USA","KGZ",0.251901,2022
"USA","KGZ",0.251901,2022
"USA","KGZ",0.0106,2023
"UZB","KGZ",0.000332,2018
"KGZ","UZB",0.00094,2019
"KGZ","UZB",0.00094,2019
"UZB","KGZ",0.000077,2020
"UZB","KGZ",0.000728,2022
"UZB","KGZ",0.001938,2023
"VNM","KGZ",0.16326,2017
"VNM","KGZ",0.245546,2018
"VNM","KGZ",0.355298,2019
"VNM","KGZ",0.318626,2020
"VNM","KGZ",0.217332,2021
"VNM","KGZ",0.361425,2022
"VNM","KGZ",0.484648,2023
"KOR","KHM",0.003307,2017
"KOR","KHM",0.003307,2017
"KOR","KHM",0.002995,2018
"KOR","KHM",0.003264,2021
"MMR","KHM",0.0004,2022
"MYS","KHM",0.011857,2017
"KHM","MYS",0.073287,2018
"KHM","MYS",0.073287,2018
"KHM","MYS",0.29109,2019
"KHM","MYS",0.29109,2019
"KHM","MYS",0.213051,2020
"KHM","MYS",0.213051,2020
"MYS","KHM",0.070745,2021
"MYS","KHM",0.382456,2022
"MYS","KHM",0.073647,2023
"MYS","KHM",0.073647,2023
"NLD","KHM",0.009537,2018
"NLD","KHM",0.009179,2019
"NLD","KHM",0.352755,2020
"NLD","KHM",0.352755,2020
"NLD","KHM",0.587365,2021
"NLD","KHM",1.187158,2022
"NLD","KHM",1.218073,2023
"KHM","NZL",0.001604,2018
"PHL","KHM",0.110965,2019
